variant,n,run,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
flat_full_sort,8,3,3505,204,1.028,0.1175,0.1086,0.009,14656,43.68
flat_full_sort,16,1,5109,532,0.1229,0.1234,0.1919,0.0096,14656,43.68
flat_full_sort,16,2,5109,532,0.1229,0.1202,0.1417,0.0097,14656,43.68
flat_full_sort,16,3,5109,532,0.1229,0.1186,0.1897,0.0099,14656,43.68
flat_full_sort,24,1,7641,988,0.1412,0.1182,0.1497,0.0108,14656,43.68
flat_full_sort,24,2,7641,988,0.1412,0.121,0.1601,0.0108,14656,43.68
flat_full_sort,24,3,7641,988,0.1412,0.1209,0.1474,0.0122,14656,43.68
flat_full_sort,32,1,11101,1572,0.1418,0.1216,0.21,0.0132,14656,43.8
flat_full_sort,32,2,11101,1572,0.1418,0.121,0.2199,0.0128,14656,43.8
flat_full_sort,32,3,11101,1572,0.1418,0.1292,0.2126,0.0127,14656,43.8
flat_full_sort,40,1,15489,2284,0.1389,0.1259,0.2301,0.0144,14656,43.93
flat_full_sort,40,2,15489,2284,0.1389,0.1278,0.231,0.0144,14656,43.93
flat_full_sort,40,3,15489,2284,0.1389,0.1367,0.2331,0.0146,14656,43.93
flat_full_sort,48,1,20805,3124,0.1439,0.1306,0.342,0.017,14656,51.39
flat_full_sort,48,2,20805,3124,0.1439,0.1309,0.3419,0.0174,14656,51.57
flat_full_sort,48,3,20805,3124,0.1439,0.133,0.337,0.0172,14656,51.27
flat_full_sort,56,1,27049,4092,0.1552,0.1309,0.3673,0.0198,14656,59.07
flat_full_sort,56,2,27049,4092,0.1552,0.1342,0.3714,0.0208,14656,59.39
flat_full_sort,56,3,27049,4092,0.1552,0.1376,0.3692,0.0196,14656,59.18
flat_full_sort,64,1,34221,5188,0.1653,0.1423,0.5572,0.0232,14656,72.96
flat_full_sort,64,2,34221,5188,0.1653,0.1382,0.5598,0.023,14656,73.56
flat_full_sort,64,3,34221,5188,0.1653,0.1416,0.5621,0.0234,14656,73.25
flat_full_sort,72,1,42321,6412,0.1714,0.1472,0.5943,0.0268,14656,81.65
flat_full_sort,72,2,42321,6412,0.1714,0.1452,0.5993,0.0262,14656,81.53
flat_full_sort,72,3,42321,6412,0.1714,0.1473,0.6063,0.0267,14656,81.31
flat_full_sort,80,1,51349,7764,0.1862,0.1582,0.719,0.045,14656,92.74
flat_full_sort,80,2,51349,7764,0.1862,0.1921,0.7955,0.0472,14656,92.8
flat_full_sort,80,3,51349,7764,0.1862,0.2025,0.8177,0.0477,14656,92.7
flat_full_sort,88,1,61305,9244,0.245,0.1866,0.8849,0.0542,14656,104.29
flat_full_sort,88,2,61305,9244,0.245,0.2122,0.8969,0.056,14656,104.56
flat_full_sort,88,3,61305,9244,0.245,0.2175,0.8903,0.0554,14656,104.58
flat_full_sort,96,1,72189,10852,0.2573,0.1953,1.4899,0.0657,14656,134.34
flat_full_sort,96,2,72189,10852,0.2573,0.2264,1.3949,0.0652,14656,134.7
flat_full_sort,96,3,72189,10852,0.2573,0.2288,1.392,0.0648,14656,134.43
flat_full_sort,104,1,84001,12588,0.2669,0.2063,1.4981,0.0724,14656,142.54
flat_full_sort,104,2,84001,12588,0.2669,0.2356,1.4455,0.0722,14656,142.77
flat_full_sort,104,3,84001,12588,0.2669,0.2349,1.45,0.0721,14656,143.3
flat_full_sort,128,1,125005,18564,0.3194,0.238,1.8407,0.0988,14656,193.76
flat_full_sort,128,2,125005,18564,0.3194,0.2612,1.781,0.1073,14656,194.14
flat_full_sort,128,3,125005,18564,0.3194,0.2639,1.7708,0.1,14656,196.38
flat_full_sort,152,1,174361,25692,0.3597,0.2897,2.8691,0.1291,14656,280.31
flat_full_sort,152,2,174361,25692,0.3597,0.2949,2.8233,0.1309,14656,280.01
flat_full_sort,152,3,174361,25692,0.3597,0.3353,2.8217,0.1294,14656,280.55
flat_full_sort,176,1,232069,33972,0.4306,0.3538,3.1662,0.1684,14656,348.12
flat_full_sort,176,2,232069,33972,0.4306,0.3396,3.1782,0.1675,14656,348.17
flat_full_sort,176,3,232069,33972,0.4306,0.341,3.2093,0.1595,14656,348.57
flat_full_sort,200,1,298129,43404,0.4624,0.3808,4.9553,0.1999,14656,502.95
flat_full_sort,200,2,298129,43404,0.4624,0.3763,4.9642,0.203,14656,503.0
flat_full_sort,200,3,298129,43404,0.4624,0.3766,5.0065,0.2017,14656,502.94
flat_full_sort,224,1,372541,53988,0.5323,0.4424,5.3713,0.2417,14656,548.5
flat_full_sort,224,2,372541,53988,0.5323,0.4402,5.3715,0.2473,14656,548.56
flat_full_sort,224,3,372541,53988,0.5323,0.4379,5.3368,0.2329,14656,548.56
flat_full_sort,248,1,455305,65724,0.6428,0.5068,5.8831,0.2794,14656,647.85
flat_full_sort,248,2,455305,65724,0.6428,0.4922,5.8019,0.2831,14656,648.14
flat_full_sort,248,3,455305,65724,0.6428,0.5061,5.8536,0.2831,14656,648.15
flat_merkle_sort,8,1,7074,597,10.3426,0.1817,0.1663,0.0087,14656,43.91
flat_merkle_sort,8,2,7074,597,10.3426,0.1857,0.1731,0.009,14656,43.91
flat_merkle_sort,8,3,7074,597,10.3426,0.179,0.1747,0.0088,14656,43.91
flat_merkle_sort,16,1,14062,1541,0.2314,0.1897,0.2668,0.009,14656,43.91
flat_merkle_sort,16,2,14062,1541,0.2314,0.1968,0.2674,0.009,14656,43.91
flat_merkle_sort,16,3,14062,1541,0.2314,0.187,0.2622,0.009,14656,43.91
flat_merkle_sort,24,1,23794,2837,0.2661,0.1997,0.4258,0.0093,14656,56.58
flat_merkle_sort,24,2,23794,2837,0.2661,0.1991,0.4265,0.0093,14656,56.29
flat_merkle_sort,24,3,23794,2837,0.2661,0.2002,0.4314,0.0089,14656,56.64
flat_merkle_sort,32,1,30782,3781,0.313,0.2056,0.4904,0.0089,14656,63.11
flat_merkle_sort,32,2,30782,3781,0.313,0.2293,0.4838,0.0092,14656,63.35
flat_merkle_sort,32,3,30782,3781,0.313,0.2129,0.4848,0.009,14656,63.45
flat_merkle_sort,40,1,41200,5165,0.3412,0.2118,0.7336,0.009,14656,81.01
flat_merkle_sort,40,2,41200,5165,0.3412,0.2218,0.7774,0.0128,14656,81.06
flat_merkle_sort,40,3,41200,5165,0.3412,0.2761,0.9589,0.0131,14656,80.59
flat_merkle_sort,48,1,52990,6725,0.4791,0.254,1.0682,0.0142,14656,95.46
flat_merkle_sort,48,2,52990,6725,0.4791,0.3183,1.1202,0.0139,14656,95.34
flat_merkle_sort,48,3,52990,6725,0.4791,0.3084,1.0895,0.0143,14656,95.4
flat_merkle_sort,56,1,61350,7845,0.5451,0.2743,1.228,0.0143,14656,105.5
flat_merkle_sort,56,2,61350,7845,0.5451,0.3354,1.2014,0.0141,14656,105.33
flat_merkle_sort,56,3,61350,7845,0.5451,0.339,1.1928,0.0143,14656,105.24
flat_merkle_sort,64,1,69710,8965,0.6139,0.2847,1.7181,0.0143,14656,141.37
flat_merkle_sort,64,2,69710,8965,0.6139,0.3465,1.6759,0.0144,14656,141.51
flat_merkle_sort,64,3,69710,8965,0.6139,0.3402,1.7794,0.0142,14656,141.25
flat_merkle_sort,72,1,84244,10877,0.6714,0.2823,1.8355,0.0141,14656,140.68
flat_merkle_sort,72,2,84244,10877,0.6714,0.3506,1.8243,0.0143,14656,140.59
flat_merkle_sort,72,3,84244,10877,0.6714,0.3549,1.8144,0.0141,14656,140.65
flat_merkle_sort,80,1,93290,12085,0.719,0.3063,1.9183,0.014,14656,152.0
flat_merkle_sort,80,2,93290,12085,0.719,0.3617,1.8752,0.0142,14656,151.96
flat_merkle_sort,80,3,93290,12085,0.719,0.365,1.8941,0.0141,14656,151.89
flat_merkle_sort,88,1,102336,13293,0.7743,0.305,2.0111,0.0147,14656,157.84
flat_merkle_sort,88,2,102336,13293,0.7743,0.4117,1.961,0.0144,14656,157.91
flat_merkle_sort,88,3,102336,13293,0.7743,0.3708,1.9966,0.0138,14656,157.92
flat_merkle_sort,96,1,119614,15557,0.8592,0.3248,2.1152,0.0143,14656,183.16
flat_merkle_sort,96,2,119614,15557,0.8592,0.3898,2.1498,0.0143,14656,183.45
flat_merkle_sort,96,3,119614,15557,0.8592,0.396,2.1058,0.0143,14656,183.32
flat_merkle_sort,104,1,129346,16853,0.978,0.3366,2.2047,0.0143,14656,189.09
flat_merkle_sort,104,2,129346,16853,0.978,0.402,2.2225,0.0143,14656,188.67
flat_merkle_sort,104,3,129346,16853,0.978,0.3999,2.3834,0.0146,14656,188.94
flat_merkle_sort,128,1,158542,20741,1.1729,0.4096,3.4469,0.0144,14656,243.86
flat_merkle_sort,128,2,158542,20741,1.1729,0.632,3.6584,0.0144,14656,244.4
flat_merkle_sort,128,3,158542,20741,1.1729,0.4458,3.2223,0.0142,14656,244.3
flat_merkle_sort,152,1,200772,26301,1.3869,0.446,3.7197,0.0188,14656,296.79
flat_merkle_sort,152,2,200772,26301,1.3869,0.5298,3.9602,0.0141,14656,296.77
flat_merkle_sort,152,3,200772,26301,1.3869,0.529,3.5849,0.0151,14656,296.5
flat_merkle_sort,176,1,232026,30453,1.5761,0.4797,3.8555,0.0143,14656,341.6
flat_merkle_sort,176,2,232026,30453,1.5761,0.5469,3.9014,0.0142,14656,341.78
flat_merkle_sort,176,3,232026,30453,1.5761,0.6858,4.0057,0.0144,14656,341.86
flat_merkle_sort,200,1,280430,36805,1.7665,0.5252,5.6349,0.0141,14656,467.86
flat_merkle_sort,200,2,280430,36805,1.7665,0.6101,5.6149,0.0142,14656,467.91
flat_merkle_sort,200,3,280430,36805,1.7665,0.6028,5.5951,0.0142,14656,467.77
flat_merkle_sort,224,1,313742,41221,2.028,0.5872,5.9266,0.0141,14656,512.07
flat_merkle_sort,224,2,313742,41221,2.028,0.6738,5.8888,0.0136,14656,512.13
flat_merkle_sort,224,3,313742,41221,2.028,0.6638,5.9064,0.014,14656,512.04
flat_merkle_sort,248,1,347054,45637,2.2252,0.6415,6.2799,0.0142,14656,504.39
flat_merkle_sort,248,2,347054,45637,2.2252,0.7373,6.1765,0.0139,14656,504.36
flat_merkle_sort,248,3,347054,45637,2.2252,0.7154,6.1483,0.0137,14656,504.06
flat_full_pairwise,256,1,547212,133636,2.4488,0.6581,6.5381,0.243,14656,1000.19
flat_full_pairwise,256,2,547212,133636,2.4488,0.6794,6.6785,0.2465,14656,1000.36
