variant,n,k,m,run,circuit,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb,verify_hier_s,xchecks_ok
hier_fs_iso,2000,8,250,2,sub_4,492405,61520,2.8459,0.7181,7.3244,0.0146,14656,676.09,0.1341,1
hier_fs_iso,2000,8,250,2,sub_5,492405,61520,2.8459,0.7192,7.3494,0.0167,14656,675.71,0.1341,1
hier_fs_iso,2000,8,250,2,sub_6,492405,61520,2.8459,0.7201,7.3202,0.0119,14656,676.19,0.1341,1
hier_fs_iso,2000,8,250,2,sub_7,492405,61520,2.8459,0.7178,7.3232,0.0116,14656,676.15,0.1341,1
hier_fs_iso,2000,8,250,2,glue,22137,5972,0.2893,0.2555,0.5155,0.0133,14656,55.71,0.1341,1
hier_fs_iso,2000,8,250,3,sub_0,492405,61520,2.8459,0.6513,7.3369,0.0136,14656,675.84,0.1368,1
hier_fs_iso,2000,8,250,3,sub_1,492405,61520,2.8459,0.7086,7.3317,0.0129,14656,676.09,0.1368,1
hier_fs_iso,2000,8,250,3,sub_2,492405,61520,2.8459,0.7162,7.312,0.0133,14656,676.17,0.1368,1
hier_fs_iso,2000,8,250,3,sub_3,492405,61520,2.8459,0.7179,7.3479,0.0153,14656,676.2,0.1368,1
hier_fs_iso,2000,8,250,3,sub_4,492405,61520,2.8459,0.7171,7.3254,0.0123,14656,675.95,0.1368,1
hier_fs_iso,2000,8,250,3,sub_5,492405,61520,2.8459,0.7161,7.3395,0.0121,14656,675.89,0.1368,1
hier_fs_iso,2000,8,250,3,sub_6,492405,61520,2.8459,0.7139,7.3276,0.0146,14656,675.96,0.1368,1
hier_fs_iso,2000,8,250,3,sub_7,492405,61520,2.8459,0.7209,7.3291,0.0118,14656,676.2,0.1368,1
hier_fs_iso,2000,8,250,3,glue,22137,5972,0.2893,0.2662,0.5079,0.0121,14656,55.64,0.1368,1
hier_fs_iso,2504,2,1252,1,sub_0,2569110,322775,16.519,2.7798,34.727,0.0126,14656,3606.0,0.0769,1
hier_fs_iso,2504,2,1252,1,sub_1,2569110,322775,16.519,2.8952,40.8459,0.0122,14656,3606.16,0.0769,1
hier_fs_iso,2504,2,1252,1,glue,11893,5526,0.2464,0.2239,0.3018,0.0136,14656,39.14,0.0769,1
hier_fs_iso,2504,2,1252,2,sub_0,2569110,322775,16.519,2.836,40.7595,0.0127,14656,3606.0,0.0724,1
hier_fs_iso,2504,2,1252,2,sub_1,2569110,322775,16.519,2.8707,40.7286,0.0125,14656,3605.98,0.0724,1
hier_fs_iso,2504,2,1252,2,glue,11893,5526,0.2464,0.2316,0.2969,0.0122,14656,39.31,0.0724,1
hier_fs_iso,2504,2,1252,3,sub_0,2569110,322775,16.519,2.8613,40.796,0.0128,14656,3606.07,0.0697,1
hier_fs_iso,2504,2,1252,3,sub_1,2569110,322775,16.519,2.9159,40.8399,0.012,14656,3606.41,0.0697,1
hier_fs_iso,2504,2,1252,3,glue,11893,5526,0.2464,0.225,0.2985,0.013,14656,39.19,0.0697,1
hier_fs_iso,2504,4,626,1,sub_0,1285027,161267,7.9723,1.4907,21.4203,0.0127,14656,1839.85,0.0921,1
hier_fs_iso,2504,4,626,1,sub_1,1285027,161267,7.9723,1.5365,21.3429,0.0128,14656,1840.05,0.0921,1
hier_fs_iso,2504,4,626,1,sub_2,1285027,161267,7.9723,1.5321,21.284,0.012,14656,1840.09,0.0921,1
hier_fs_iso,2504,4,626,1,sub_3,1285027,161267,7.9723,1.5303,21.347,0.0123,14656,1839.85,0.0921,1
hier_fs_iso,2504,4,626,1,glue,15872,6040,0.2749,0.244,0.3387,0.0121,14656,43.25,0.0921,1
hier_fs_iso,2504,4,626,2,sub_0,1285027,161267,7.9723,1.5146,21.4475,0.013,14656,1839.94,0.0935,1
hier_fs_iso,2504,4,626,2,sub_1,1285027,161267,7.9723,1.534,21.3343,0.0125,14656,1840.09,0.0935,1
hier_fs_iso,2504,4,626,2,sub_2,1285027,161267,7.9723,1.5579,21.3416,0.0124,14656,1840.07,0.0935,1
hier_fs_iso,2504,4,626,2,sub_3,1285027,161267,7.9723,1.5564,21.3372,0.0123,14656,1839.95,0.0935,1
hier_fs_iso,2504,4,626,2,glue,15872,6040,0.2749,0.2395,0.3424,0.0121,14656,43.3,0.0935,1
hier_fs_iso,2504,4,626,3,sub_0,1285027,161267,7.9723,1.5024,21.3232,0.0127,14656,1839.83,0.0906,1
hier_fs_iso,2504,4,626,3,sub_1,1285027,161267,7.9723,1.5415,21.3083,0.0125,14656,1840.12,0.0906,1
hier_fs_iso,2504,4,626,3,sub_2,1285027,161267,7.9723,1.5272,21.3114,0.0121,14656,1839.84,0.0906,1
hier_fs_iso,2504,4,626,3,sub_3,1285027,161267,7.9723,1.5474,21.4016,0.012,14656,1839.88,0.0906,1
hier_fs_iso,2504,4,626,3,glue,15872,6040,0.2749,0.2396,0.3412,0.012,14656,43.42,0.0906,1
hier_fs_iso,2504,8,313,1,sub_0,642985,80513,3.8781,0.8203,11.3127,0.0142,14656,1064.18,0.1298,1
hier_fs_iso,2504,8,313,1,sub_1,642985,80513,3.8781,0.8675,11.2529,0.0134,14656,1063.87,0.1298,1
hier_fs_iso,2504,8,313,1,sub_2,642985,80513,3.8781,0.8682,11.238,0.0187,14656,1063.86,0.1298,1
hier_fs_iso,2504,8,313,1,sub_3,642985,80513,3.8781,0.8755,11.2758,0.021,14656,1063.87,0.1298,1
hier_fs_iso,2504,8,313,1,sub_4,642985,80513,3.8781,0.8707,11.2313,0.0204,14656,1063.73,0.1298,1
hier_fs_iso,2504,8,313,1,sub_5,642985,80513,3.8781,0.8702,11.2237,0.0125,14656,1063.94,0.1298,1
hier_fs_iso,2504,8,313,1,sub_6,642985,80513,3.8781,0.8683,11.2334,0.0112,14656,1063.86,0.1298,1
hier_fs_iso,2504,8,313,1,sub_7,642985,80513,3.8781,0.8687,11.2522,0.0111,14656,1063.68,0.1298,1
hier_fs_iso,2504,8,313,1,glue,23831,7068,0.2972,0.2613,0.5265,0.011,14656,58.17,0.1298,1
hier_fs_iso,2504,8,313,2,sub_0,642985,80513,3.8781,0.8203,11.2787,0.0138,14656,1063.73,0.128,1
hier_fs_iso,2504,8,313,2,sub_1,642985,80513,3.8781,0.8819,11.2597,0.0136,14656,1063.73,0.128,1
hier_fs_iso,2504,8,313,2,sub_2,642985,80513,3.8781,0.8769,11.2836,0.0155,14656,1063.73,0.128,1
hier_fs_iso,2504,8,313,2,sub_3,642985,80513,3.8781,0.881,11.2475,0.0188,14656,1063.61,0.128,1
hier_fs_iso,2504,8,313,2,sub_4,642985,80513,3.8781,0.8821,11.2462,0.0209,14656,1063.77,0.128,1
hier_fs_iso,2504,8,313,2,sub_5,642985,80513,3.8781,0.8852,11.2644,0.0137,14656,1063.79,0.128,1
hier_fs_iso,2504,8,313,2,sub_6,642985,80513,3.8781,0.8783,11.2439,0.0112,14656,1063.85,0.128,1
hier_fs_iso,2504,8,313,2,sub_7,642985,80513,3.8781,0.8784,11.2463,0.011,14656,1063.73,0.128,1
hier_fs_iso,2504,8,313,2,glue,23831,7068,0.2972,0.2583,0.5286,0.011,14656,58.11,0.128,1
hier_fs_iso,2504,8,313,3,sub_0,642985,80513,3.8781,0.82,11.267,0.0137,14656,1063.82,0.1299,1
hier_fs_iso,2504,8,313,3,sub_1,642985,80513,3.8781,0.8789,11.2708,0.013,14656,1063.88,0.1299,1
hier_fs_iso,2504,8,313,3,sub_2,642985,80513,3.8781,0.8818,11.2602,0.015,14656,1063.9,0.1299,1
hier_fs_iso,2504,8,313,3,sub_3,642985,80513,3.8781,0.8783,11.2733,0.0179,14656,1063.76,0.1299,1
hier_fs_iso,2504,8,313,3,sub_4,642985,80513,3.8781,0.8892,11.3031,0.0161,14656,1063.91,0.1299,1
hier_fs_iso,2504,8,313,3,sub_5,642985,80513,3.8781,0.878,11.2795,0.0124,14656,1063.69,0.1299,1
hier_fs_iso,2504,8,313,3,sub_6,642985,80513,3.8781,0.8779,11.2756,0.0169,14656,1063.93,0.1299,1
hier_fs_iso,2504,8,313,3,sub_7,642985,80513,3.8781,0.8792,11.2986,0.0114,14656,1063.89,0.1299,1
hier_fs_iso,2504,8,313,3,glue,23831,7068,0.2972,0.2585,0.5304,0.0112,14656,58.21,0.1299,1
hier_fs_iso,3000,2,1500,1,sub_0,3206359,403248,21.0078,3.1826,45.7424,0.013,14656,4308.06,0.0807,1
hier_fs_iso,3000,2,1500,1,sub_1,3206359,403248,21.0078,3.2323,45.8417,0.0125,14656,4308.32,0.0807,1
hier_fs_iso,3000,2,1500,1,glue,13056,6540,0.2698,0.2306,0.3111,0.0172,14656,40.49,0.0807,1
hier_fs_iso,3000,2,1500,2,sub_0,3206359,403248,21.0078,3.2087,45.7575,0.0129,14656,4308.22,0.077,1
hier_fs_iso,3000,2,1500,2,sub_1,3206359,403248,21.0078,3.2288,45.7732,0.0124,14656,4308.34,0.077,1
hier_fs_iso,3000,2,1500,2,glue,13056,6540,0.2698,0.229,0.3088,0.0149,14656,40.39,0.077,1
hier_fs_iso,3000,2,1500,3,sub_0,3206359,403248,21.0078,3.2238,45.6932,0.0131,14656,4308.3,0.0735,1
hier_fs_iso,3000,2,1500,3,sub_1,3206359,403248,21.0078,3.2788,45.8234,0.0122,14656,4308.2,0.0735,1
hier_fs_iso,3000,2,1500,3,glue,13056,6540,0.2698,0.2309,0.3098,0.0118,14656,40.6,0.0735,1
hier_fs_iso,3000,4,750,1,sub_0,1603609,201498,10.0384,1.7158,24.0011,0.0137,14656,2250.31,0.0972,1
hier_fs_iso,3000,4,750,1,sub_1,1603609,201498,10.0384,1.7512,23.8498,0.0131,14656,2250.38,0.0972,1
hier_fs_iso,3000,4,750,1,sub_2,1603609,201498,10.0384,1.7392,23.9058,0.0149,14656,2250.09,0.0972,1
hier_fs_iso,3000,4,750,1,sub_3,1603609,201498,10.0384,1.7375,23.8265,0.0188,14656,2250.15,0.0972,1
hier_fs_iso,3000,4,750,1,glue,17207,7076,0.287,0.2429,0.4697,0.0216,14656,52.21,0.0972,1
hier_fs_iso,3000,4,750,2,sub_0,1603609,201498,10.0384,1.7238,23.8676,0.0134,14656,2250.36,0.0973,1
hier_fs_iso,3000,4,750,2,sub_1,1603609,201498,10.0384,1.744,23.8519,0.0132,14656,2250.24,0.0973,1
hier_fs_iso,3000,4,750,2,sub_2,1603609,201498,10.0384,1.7607,23.8131,0.0133,14656,2250.25,0.0973,1
hier_fs_iso,3000,4,750,2,sub_3,1603609,201498,10.0384,1.742,23.8565,0.0123,14656,2250.14,0.0973,1
hier_fs_iso,3000,4,750,2,glue,17207,7076,0.287,0.2432,0.4642,0.0133,14656,52.12,0.0973,1
hier_fs_iso,3000,4,750,3,sub_0,1603609,201498,10.0384,1.7175,23.8574,0.0134,14656,2250.16,0.0933,1
hier_fs_iso,3000,4,750,3,sub_1,1603609,201498,10.0384,1.7362,23.8232,0.0131,14656,2250.48,0.0933,1
hier_fs_iso,3000,4,750,3,sub_2,1603609,201498,10.0384,1.7425,23.7965,0.0127,14656,2250.47,0.0933,1
hier_fs_iso,3000,4,750,3,sub_3,1603609,201498,10.0384,1.7385,23.9212,0.0139,14656,2250.16,0.0933,1
hier_fs_iso,3000,4,750,3,glue,17207,7076,0.287,0.2458,0.4649,0.0167,14656,52.12,0.0933,1
hier_fs_iso,3000,8,375,1,sub_0,802233,100623,4.7433,0.967,12.5997,0.0138,14656,1149.25,0.1347,1
hier_fs_iso,3000,8,375,1,sub_1,802233,100623,4.7433,1.0147,12.563,0.013,14656,1149.07,0.1347,1
hier_fs_iso,3000,8,375,1,sub_2,802233,100623,4.7433,1.0191,12.5443,0.0129,14656,1149.38,0.1347,1
hier_fs_iso,3000,8,375,1,sub_3,802233,100623,4.7433,1.0134,12.5455,0.0124,14656,1149.2,0.1347,1
hier_fs_iso,3000,8,375,1,sub_4,802233,100623,4.7433,1.0121,12.5494,0.0124,14656,1149.4,0.1347,1
hier_fs_iso,3000,8,375,1,sub_5,802233,100623,4.7433,1.018,12.5224,0.0186,14656,1149.43,0.1347,1
hier_fs_iso,3000,8,375,1,sub_6,802233,100623,4.7433,1.0112,12.5428,0.0158,14656,1149.25,0.1347,1
hier_fs_iso,3000,8,375,1,sub_7,802233,100623,4.7433,1.014,12.5495,0.0116,14656,1149.19,0.1347,1
hier_fs_iso,3000,8,375,1,glue,25509,8148,0.3159,0.2622,0.5471,0.0138,14656,58.55,0.1347,1
hier_fs_iso,3000,8,375,2,sub_0,802233,100623,4.7433,0.9802,12.5815,0.0138,14656,1149.43,0.1299,1
hier_fs_iso,3000,8,375,2,sub_1,802233,100623,4.7433,1.0236,12.5337,0.0131,14656,1149.52,0.1299,1
hier_fs_iso,3000,8,375,2,sub_2,802233,100623,4.7433,1.0263,12.538,0.0148,14656,1149.09,0.1299,1
hier_fs_iso,3000,8,375,2,sub_3,802233,100623,4.7433,1.0221,12.5264,0.0159,14656,1149.43,0.1299,1
hier_fs_iso,3000,8,375,2,sub_4,802233,100623,4.7433,1.0204,12.5524,0.0214,14656,1149.52,0.1299,1
hier_fs_iso,3000,8,375,2,sub_5,802233,100623,4.7433,1.0248,12.5538,0.0179,14656,1149.33,0.1299,1
hier_fs_iso,3000,8,375,2,sub_6,802233,100623,4.7433,1.0328,12.5428,0.0118,14656,1149.49,0.1299,1
hier_fs_iso,3000,8,375,2,sub_7,802233,100623,4.7433,1.0271,12.5635,0.0112,14656,1149.76,0.1299,1
hier_fs_iso,3000,8,375,2,glue,25509,8148,0.3159,0.2663,0.5461,0.0113,14656,58.3,0.1299,1
hier_fs_iso,3000,8,375,3,sub_0,802233,100623,4.7433,0.9702,12.5947,0.0138,14656,1149.22,0.1327,1
hier_fs_iso,3000,8,375,3,sub_1,802233,100623,4.7433,1.0278,12.5547,0.0132,14656,1149.25,0.1327,1
hier_fs_iso,3000,8,375,3,sub_2,802233,100623,4.7433,1.0198,12.5517,0.0169,14656,1149.27,0.1327,1
hier_fs_iso,3000,8,375,3,sub_3,802233,100623,4.7433,1.0257,12.6305,0.0214,14656,1149.38,0.1327,1
hier_fs_iso,3000,8,375,3,sub_4,802233,100623,4.7433,1.0301,12.5655,0.0211,14656,1149.37,0.1327,1
hier_fs_iso,3000,8,375,3,sub_5,802233,100623,4.7433,1.0177,12.9024,0.0159,14656,1149.38,0.1327,1
hier_fs_iso,3000,8,375,3,sub_6,802233,100623,4.7433,1.1837,13.5624,0.011,14656,1149.5,0.1327,1
hier_fs_iso,3000,8,375,3,sub_7,802233,100623,4.7433,1.0198,12.5422,0.0107,14656,1149.06,0.1327,1
hier_fs_iso,3000,8,375,3,glue,25509,8148,0.3159,0.2622,0.5452,0.0124,14656,58.73,0.1327,1
hier_fs_iso,4000,2,2000,1,sub_0,4274859,537748,29.928,4.1912,68.9341,0.0128,14656,6166.63,0.0855,1
hier_fs_iso,4000,2,2000,1,sub_1,4274859,537748,29.928,4.2753,71.0516,0.0126,14656,6166.75,0.0855,1
hier_fs_iso,4000,2,2000,1,glue,15056,8540,0.289,0.2296,0.3209,0.0166,14656,43.84,0.0855,1
hier_fs_iso,4000,2,2000,2,sub_0,4274859,537748,29.928,4.3247,70.9979,0.0129,14656,6166.94,0.0777,1
hier_fs_iso,4000,2,2000,2,sub_1,4274859,537748,29.928,4.3034,71.233,0.0132,14656,6166.75,0.0777,1
hier_fs_iso,4000,2,2000,2,glue,15056,8540,0.289,0.2391,0.3311,0.0178,14656,43.77,0.0777,1
hier_fs_iso,4000,2,2000,3,sub_0,4274859,537748,29.928,4.2815,71.2734,0.0128,14656,6166.91,0.0714,1
hier_fs_iso,4000,2,2000,3,sub_1,4274859,537748,29.928,4.3213,71.1685,0.0125,14656,6166.68,0.0714,1
hier_fs_iso,4000,2,2000,3,glue,15056,8540,0.289,0.2322,0.3225,0.0125,14656,43.84,0.0714,1
hier_fs_iso,4000,4,1000,1,sub_0,2137859,268748,14.3631,2.1828,37.8499,0.0137,14656,3275.91,0.0985,1
hier_fs_iso,4000,4,1000,1,sub_1,2137859,268748,14.3631,2.2493,37.7709,0.013,14656,3275.68,0.0985,1
hier_fs_iso,4000,4,1000,1,sub_2,2137859,268748,14.3631,2.2751,37.7062,0.0145,14656,3275.69,0.0985,1
hier_fs_iso,4000,4,1000,1,sub_3,2137859,268748,14.3631,2.2496,37.6511,0.0172,14656,3275.73,0.0985,1
hier_fs_iso,4000,4,1000,1,glue,19207,9076,0.315,0.2498,0.4806,0.0212,14656,53.49,0.0985,1
hier_fs_iso,4000,4,1000,2,sub_0,2137859,268748,14.3631,2.2598,37.6698,0.0136,14656,3275.54,0.0893,1
hier_fs_iso,4000,4,1000,2,sub_1,2137859,268748,14.3631,2.273,37.6187,0.0135,14656,3275.52,0.0893,1
hier_fs_iso,4000,4,1000,2,sub_2,2137859,268748,14.3631,2.277,37.6513,0.019,14656,3275.57,0.0893,1
hier_fs_iso,4000,4,1000,2,sub_3,2137859,268748,14.3631,2.2784,37.6867,0.0215,14656,3275.88,0.0893,1
hier_fs_iso,4000,4,1000,2,glue,19207,9076,0.315,0.2458,0.4826,0.016,14656,53.73,0.0893,1
hier_fs_iso,4000,4,1000,3,sub_0,2137859,268748,14.3631,2.2107,37.753,0.0136,14656,3275.54,0.1033,1
hier_fs_iso,4000,4,1000,3,sub_1,2137859,268748,14.3631,2.294,37.7944,0.0129,14656,3275.56,0.1033,1
hier_fs_iso,4000,4,1000,3,sub_2,2137859,268748,14.3631,2.2766,37.7421,0.0131,14656,3275.58,0.1033,1
hier_fs_iso,4000,4,1000,3,sub_3,2137859,268748,14.3631,2.3147,37.78,0.0125,14656,3275.64,0.1033,1
hier_fs_iso,4000,4,1000,3,glue,19207,9076,0.315,0.2499,0.4793,0.0125,14656,53.38,0.1033,1
hier_fs_iso,4000,8,500,1,sub_0,1069359,134248,6.7457,1.2147,19.7906,0.0142,14656,1683.09,0.1338,1
hier_fs_iso,4000,8,500,1,sub_1,1069359,134248,6.7457,1.2806,19.6644,0.014,14656,1683.04,0.1338,1
hier_fs_iso,4000,8,500,1,sub_2,1069359,134248,6.7457,1.2698,19.7498,0.0218,14656,1683.16,0.1338,1
hier_fs_iso,4000,8,500,1,sub_3,1069359,134248,6.7457,1.2587,19.7499,0.0222,14656,1682.68,0.1338,1
hier_fs_iso,4000,8,500,1,sub_4,1069359,134248,6.7457,1.2559,19.7315,0.0147,14656,1683.1,0.1338,1
hier_fs_iso,4000,8,500,1,sub_5,1069359,134248,6.7457,1.2749,19.6623,0.0116,14656,1683.28,0.1338,1
hier_fs_iso,4000,8,500,1,sub_6,1069359,134248,6.7457,1.2674,19.6435,0.0148,14656,1683.05,0.1338,1
hier_fs_iso,4000,8,500,1,sub_7,1069359,134248,6.7457,1.2657,19.6385,0.0113,14656,1683.09,0.1338,1
hier_fs_iso,4000,8,500,1,glue,27509,10148,0.3531,0.266,0.5612,0.0112,14656,59.95,0.1338,1
hier_fs_iso,4000,8,500,2,sub_0,1069359,134248,6.7457,1.2296,19.699,0.0138,14656,1683.21,0.1312,1
hier_fs_iso,4000,8,500,2,sub_1,1069359,134248,6.7457,1.2741,19.6636,0.0134,14656,1683.29,0.1312,1
hier_fs_iso,4000,8,500,2,sub_2,1069359,134248,6.7457,1.2772,19.6512,0.0172,14656,1683.09,0.1312,1
hier_fs_iso,4000,8,500,2,sub_3,1069359,134248,6.7457,1.2807,19.6653,0.0191,14656,1683.02,0.1312,1
hier_fs_iso,4000,8,500,2,sub_4,1069359,134248,6.7457,1.2881,19.6434,0.0176,14656,1683.12,0.1312,1
hier_fs_iso,4000,8,500,2,sub_5,1069359,134248,6.7457,1.2808,19.6842,0.0196,14656,1683.22,0.1312,1
hier_fs_iso,4000,8,500,2,sub_6,1069359,134248,6.7457,1.2736,19.6806,0.0113,14656,1683.16,0.1312,1
hier_fs_iso,4000,8,500,2,sub_7,1069359,134248,6.7457,1.2757,19.6388,0.0108,14656,1683.14,0.1312,1
hier_fs_iso,4000,8,500,2,glue,27509,10148,0.3531,0.2698,0.5611,0.0112,14656,60.23,0.1312,1
hier_fs_iso,4000,8,500,3,sub_0,1069359,134248,6.7457,1.219,19.8296,0.0137,14656,1683.11,0.1287,1
hier_fs_iso,4000,8,500,3,sub_1,1069359,134248,6.7457,1.2864,19.7377,0.0147,14656,1683.15,0.1287,1
hier_fs_iso,4000,8,500,3,sub_2,1069359,134248,6.7457,1.2682,19.7361,0.0205,14656,1683.28,0.1287,1
hier_fs_iso,4000,8,500,3,sub_3,1069359,134248,6.7457,1.2712,19.6486,0.0191,14656,1682.86,0.1287,1
hier_fs_iso,4000,8,500,3,sub_4,1069359,134248,6.7457,1.2816,19.6516,0.0122,14656,1683.31,0.1287,1
hier_fs_iso,4000,8,500,3,sub_5,1069359,134248,6.7457,1.2745,19.6508,0.0116,14656,1682.91,0.1287,1
hier_fs_iso,4000,8,500,3,sub_6,1069359,134248,6.7457,1.275,19.6927,0.0119,14656,1682.88,0.1287,1
hier_fs_iso,4000,8,500,3,sub_7,1069359,134248,6.7457,1.2752,19.6851,0.0114,14656,1683.08,0.1287,1
hier_fs_iso,4000,8,500,3,glue,27509,10148,0.3531,0.2665,0.5611,0.0112,14656,59.92,0.1287,1
hier_fs_iso,5000,2,2500,1,sub_0,5557648,699737,39.4284,5.806,80.8696,0.0141,14656,7580.04,0.0865,1
hier_fs_iso,5000,2,2500,1,sub_1,5557648,699737,39.4284,5.8806,80.5502,0.0138,14656,7580.14,0.0865,1
hier_fs_iso,5000,2,2500,1,glue,17228,10562,0.3313,0.2426,0.4565,0.0149,14656,52.84,0.0865,1
hier_fs_iso,5000,2,2500,2,sub_0,5557648,699737,39.4284,5.8584,80.6372,0.014,14656,7579.76,0.0752,1
hier_fs_iso,5000,2,2500,2,sub_1,5557648,699737,39.4284,5.9609,80.6184,0.0146,14656,7580.14,0.0752,1
hier_fs_iso,5000,2,2500,2,glue,17228,10562,0.3313,0.2414,0.4536,0.0181,14656,52.55,0.0752,1
hier_fs_iso,5000,2,2500,3,sub_0,5557648,699737,39.4284,5.9387,83.3361,0.0143,14656,7319.53,0.0825,1
hier_fs_iso,5000,2,2500,3,sub_1,5557648,699737,39.4284,6.0515,80.7771,0.0141,14656,7579.94,0.0825,1
hier_fs_iso,5000,2,2500,3,glue,17228,10562,0.3313,0.2413,0.459,0.013,14656,52.9,0.0825,1
hier_fs_iso,5000,4,1250,1,sub_0,2779211,349737,19.1073,2.9897,42.7089,0.0139,14656,3899.69,0.1005,1
hier_fs_iso,5000,4,1250,1,sub_1,2779211,349737,19.1073,3.0474,42.5232,0.0136,14656,3899.73,0.1005,1
hier_fs_iso,5000,4,1250,1,sub_2,2779211,349737,19.1073,3.0197,42.4645,0.0136,14656,3899.6,0.1005,1
hier_fs_iso,5000,4,1250,1,sub_3,2779211,349737,19.1073,3.0714,42.6054,0.0151,14656,3899.87,0.1005,1
hier_fs_iso,5000,4,1250,1,glue,21550,11120,0.338,0.2558,0.5048,0.0205,14656,54.12,0.1005,1
hier_fs_iso,5000,4,1250,2,sub_0,2779211,349737,19.1073,3.0389,42.863,0.0139,14656,3899.81,0.0931,1
hier_fs_iso,5000,4,1250,2,sub_1,2779211,349737,19.1073,3.0635,42.7717,0.0134,14656,3899.71,0.0931,1
hier_fs_iso,5000,4,1250,2,sub_2,2779211,349737,19.1073,3.0505,42.5676,0.015,14656,3899.72,0.0931,1
hier_fs_iso,5000,4,1250,2,sub_3,2779211,349737,19.1073,3.1849,43.0528,0.0187,14656,3899.48,0.0931,1
hier_fs_iso,5000,4,1250,2,glue,21550,11120,0.338,0.2563,0.5095,0.019,14656,54.52,0.0931,1
hier_fs_iso,5000,4,1250,3,sub_0,2779211,349737,19.1073,3.0475,42.5501,0.0139,14656,3899.7,0.0939,1
hier_fs_iso,5000,4,1250,3,sub_1,2779211,349737,19.1073,3.0883,42.7183,0.0136,14656,3899.64,0.0939,1
hier_fs_iso,5000,4,1250,3,sub_2,2779211,349737,19.1073,3.0492,42.6586,0.0147,14656,3899.73,0.0939,1
hier_fs_iso,5000,4,1250,3,sub_3,2779211,349737,19.1073,3.0998,42.5381,0.0158,14656,3899.87,0.0939,1
hier_fs_iso,5000,4,1250,3,glue,21550,11120,0.338,0.2542,0.5058,0.0213,14656,54.34,0.0939,1
hier_fs_iso,5000,8,625,1,sub_0,1389991,174737,8.725,1.5803,22.3511,0.0138,14656,1968.4,0.1261,1
hier_fs_iso,5000,8,625,1,sub_1,1389991,174737,8.725,1.6243,22.2595,0.0143,14656,1968.37,0.1261,1
hier_fs_iso,5000,8,625,1,sub_2,1389991,174737,8.725,1.6059,22.283,0.0192,14656,1968.19,0.1261,1
hier_fs_iso,5000,8,625,1,sub_3,1389991,174737,8.725,1.6075,22.2433,0.0189,14656,1968.28,0.1261,1
hier_fs_iso,5000,8,625,1,sub_4,1389991,174737,8.725,1.6177,22.2232,0.0197,14656,1968.3,0.1261,1
hier_fs_iso,5000,8,625,1,sub_5,1389991,174737,8.725,1.5968,22.1885,0.0134,14656,1968.41,0.1261,1
hier_fs_iso,5000,8,625,1,sub_6,1389991,174737,8.725,1.6054,22.2759,0.012,14656,1968.17,0.1261,1
hier_fs_iso,5000,8,625,1,sub_7,1389991,174737,8.725,1.6196,22.2154,0.0113,14656,1968.29,0.1261,1
hier_fs_iso,5000,8,625,1,glue,30195,12236,0.3941,0.272,0.5881,0.0113,14656,65.1,0.1261,1
hier_fs_iso,5000,8,625,2,sub_0,1389991,174737,8.725,1.5894,22.2447,0.0189,14656,1968.39,0.1389,1
hier_fs_iso,5000,8,625,2,sub_1,1389991,174737,8.725,1.6133,22.1821,0.0136,14656,1968.63,0.1389,1
hier_fs_iso,5000,8,625,2,sub_2,1389991,174737,8.725,1.6105,22.1793,0.0155,14656,1968.22,0.1389,1
hier_fs_iso,5000,8,625,2,sub_3,1389991,174737,8.725,1.6274,22.2311,0.0124,14656,1968.25,0.1389,1
hier_fs_iso,5000,8,625,2,sub_4,1389991,174737,8.725,1.6211,22.1587,0.0133,14656,1968.34,0.1389,1
hier_fs_iso,5000,8,625,2,sub_5,1389991,174737,8.725,1.6099,22.2064,0.0207,14656,1968.29,0.1389,1
hier_fs_iso,5000,8,625,2,sub_6,1389991,174737,8.725,1.617,22.1307,0.0144,14656,1968.3,0.1389,1
hier_fs_iso,5000,8,625,2,sub_7,1389991,174737,8.725,1.5988,22.1974,0.0116,14656,1968.21,0.1389,1
hier_fs_iso,5000,8,625,2,glue,30195,12236,0.3941,0.2793,0.5966,0.0118,14656,65.14,0.1389,1
hier_fs_iso,5000,8,625,3,sub_0,1389991,174737,8.725,1.5867,22.2672,0.0143,14656,1968.11,0.1388,1
hier_fs_iso,5000,8,625,3,sub_1,1389991,174737,8.725,1.6371,22.1764,0.0158,14656,1968.41,0.1388,1
hier_fs_iso,5000,8,625,3,sub_2,1389991,174737,8.725,1.6151,22.1846,0.0205,14656,1968.26,0.1388,1
hier_fs_iso,5000,8,625,3,sub_3,1389991,174737,8.725,1.6167,22.2049,0.0206,14656,1968.3,0.1388,1
hier_fs_iso,5000,8,625,3,sub_4,1389991,174737,8.725,1.6103,22.2057,0.0194,14656,1968.41,0.1388,1
hier_fs_iso,5000,8,625,3,sub_5,1389991,174737,8.725,1.6043,22.2448,0.0138,14656,1968.05,0.1388,1
hier_fs_iso,5000,8,625,3,sub_6,1389991,174737,8.725,1.6315,22.5049,0.0121,14656,1968.07,0.1388,1
hier_fs_iso,5000,8,625,3,sub_7,1389991,174737,8.725,1.5931,22.1747,0.0111,14656,1968.4,0.1388,1
hier_fs_iso,5000,8,625,3,glue,30195,12236,0.3941,0.2766,0.5903,0.0112,14656,64.99,0.1388,1
