variant,n,k,m,run,circuit,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb,verify_hier_s,xchecks_ok
hier_c_iso,1504,8,188,2,sub_7,370150,45823,2.1824,0.5908,6.342,0.011,14656,583.17,0.1335,1
hier_c_iso,1504,8,188,2,glue,154682,20005,5.6342,3.832,4.554,0.0111,14656,1275.8,0.1335,1
hier_c_iso,1504,8,188,3,sub_0,370150,45823,2.1824,0.535,6.3885,0.0127,14656,582.91,0.1297,1
hier_c_iso,1504,8,188,3,sub_1,370150,45823,2.1824,0.5761,6.3243,0.0143,14656,583.25,0.1297,1
hier_c_iso,1504,8,188,3,sub_2,370150,45823,2.1824,0.5889,6.3409,0.0181,14656,582.87,0.1297,1
hier_c_iso,1504,8,188,3,sub_3,370150,45823,2.1824,0.5871,6.3176,0.0125,14656,583.73,0.1297,1
hier_c_iso,1504,8,188,3,sub_4,370150,45823,2.1824,0.5879,6.3315,0.0116,14656,583.22,0.1297,1
hier_c_iso,1504,8,188,3,sub_5,370150,45823,2.1824,0.59,6.3213,0.0116,14656,583.16,0.1297,1
hier_c_iso,1504,8,188,3,sub_6,370150,45823,2.1824,0.5888,6.3295,0.0111,14656,583.62,0.1297,1
hier_c_iso,1504,8,188,3,sub_7,370150,45823,2.1824,0.5909,6.3358,0.011,14656,582.96,0.1297,1
hier_c_iso,1504,8,188,3,glue,154682,20005,5.6342,3.7849,4.562,0.0119,14656,1275.88,0.1297,1
hier_c_iso,2000,2,1000,1,sub_0,1964512,244763,11.7242,2.1202,26.3808,0.0119,14656,2625.8,0.067,1
hier_c_iso,2000,2,1000,1,sub_1,1964512,244763,11.7242,2.2203,26.4363,0.0113,14656,2625.79,0.067,1
hier_c_iso,2000,2,1000,1,glue,187765,24493,8.6046,6.6493,5.969,0.0112,14656,2282.02,0.067,1
hier_c_iso,2000,2,1000,2,sub_0,1964512,244763,11.7242,2.2174,26.1333,0.0119,14656,2625.58,0.0663,1
hier_c_iso,2000,2,1000,2,sub_1,1964512,244763,11.7242,2.2392,26.1781,0.0112,14656,2625.72,0.0663,1
hier_c_iso,2000,2,1000,2,glue,187765,24493,8.6046,6.563,5.972,0.0111,14656,2281.76,0.0663,1
hier_c_iso,2000,2,1000,3,sub_0,1964512,244763,11.7242,2.1694,26.1077,0.012,14656,2625.66,0.071,1
hier_c_iso,2000,2,1000,3,sub_1,1964512,244763,11.7242,2.251,26.0692,0.0115,14656,2625.74,0.071,1
hier_c_iso,2000,2,1000,3,glue,187765,24493,8.6046,6.6163,5.9721,0.0112,14656,2281.98,0.071,1
hier_c_iso,2000,4,500,1,sub_0,982762,122263,5.6903,1.1624,13.8362,0.0143,14656,1299.77,0.1022,1
hier_c_iso,2000,4,500,1,sub_1,982762,122263,5.6903,1.2112,13.7768,0.0141,14656,1299.73,0.1022,1
hier_c_iso,2000,4,500,1,sub_2,982762,122263,5.6903,1.2126,13.8048,0.013,14656,1299.72,0.1022,1
hier_c_iso,2000,4,500,1,sub_3,982762,122263,5.6903,1.2124,13.7451,0.0142,14656,1299.81,0.1022,1
hier_c_iso,2000,4,500,1,glue,191700,24981,9.6866,6.5893,6.1143,0.0131,14656,2283.16,0.1022,1
hier_c_iso,2000,4,500,2,sub_0,982762,122263,5.6903,1.1577,13.747,0.0119,14656,1299.85,0.0894,1
hier_c_iso,2000,4,500,2,sub_1,982762,122263,5.6903,1.2179,13.737,0.0115,14656,1299.86,0.0894,1
hier_c_iso,2000,4,500,2,sub_2,982762,122263,5.6903,1.2163,13.7221,0.0113,14656,1299.72,0.0894,1
hier_c_iso,2000,4,500,2,sub_3,982762,122263,5.6903,1.2126,13.7269,0.0132,14656,1299.74,0.0894,1
hier_c_iso,2000,4,500,2,glue,191700,24981,9.6866,6.5418,6.0108,0.0109,14656,2282.74,0.0894,1
hier_c_iso,2000,4,500,3,sub_0,982762,122263,5.6903,1.1728,13.7803,0.0118,14656,1299.82,0.0851,1
hier_c_iso,2000,4,500,3,sub_1,982762,122263,5.6903,1.2264,13.8394,0.0112,14656,1299.73,0.0851,1
hier_c_iso,2000,4,500,3,sub_2,982762,122263,5.6903,1.2162,13.8044,0.0111,14656,1299.81,0.0851,1
hier_c_iso,2000,4,500,3,sub_3,982762,122263,5.6903,1.2157,13.7708,0.0108,14656,1299.73,0.0851,1
hier_c_iso,2000,4,500,3,glue,191700,24981,9.6866,6.586,5.9889,0.011,14656,2283.0,0.0851,1
hier_c_iso,2000,8,250,1,sub_0,491887,61013,2.7842,0.6405,7.3358,0.0118,14656,674.16,0.1256,1
hier_c_iso,2000,8,250,1,sub_1,491887,61013,2.7842,0.7019,7.3336,0.0142,14656,674.3,0.1256,1
hier_c_iso,2000,8,250,1,sub_2,491887,61013,2.7842,0.712,7.307,0.0124,14656,674.05,0.1256,1
hier_c_iso,2000,8,250,1,sub_3,491887,61013,2.7842,0.7088,7.3154,0.0112,14656,674.14,0.1256,1
hier_c_iso,2000,8,250,1,sub_4,491887,61013,2.7842,0.7095,7.2915,0.0108,14656,674.29,0.1256,1
hier_c_iso,2000,8,250,1,sub_5,491887,61013,2.7842,0.7062,7.2929,0.0107,14656,674.38,0.1256,1
hier_c_iso,2000,8,250,1,sub_6,491887,61013,2.7842,0.7021,7.2869,0.0105,14656,674.04,0.1256,1
hier_c_iso,2000,8,250,1,sub_7,491887,61013,2.7842,0.709,7.2933,0.0104,14656,674.04,0.1256,1
hier_c_iso,2000,8,250,1,glue,199570,25957,9.6106,6.587,6.0511,0.0106,14656,2284.2,0.1256,1
hier_c_iso,2000,8,250,2,sub_0,491887,61013,2.7842,0.653,7.3073,0.0118,14656,674.12,0.1237,1
hier_c_iso,2000,8,250,2,sub_1,491887,61013,2.7842,0.7067,7.3058,0.0112,14656,674.2,0.1237,1
hier_c_iso,2000,8,250,2,sub_2,491887,61013,2.7842,0.7119,7.2967,0.0128,14656,674.19,0.1237,1
hier_c_iso,2000,8,250,2,sub_3,491887,61013,2.7842,0.7215,7.2871,0.0119,14656,673.98,0.1237,1
hier_c_iso,2000,8,250,2,sub_4,491887,61013,2.7842,0.7153,7.3395,0.0109,14656,674.16,0.1237,1
hier_c_iso,2000,8,250,2,sub_5,491887,61013,2.7842,0.7128,7.306,0.0107,14656,674.16,0.1237,1
hier_c_iso,2000,8,250,2,sub_6,491887,61013,2.7842,0.7103,7.3165,0.0104,14656,674.29,0.1237,1
hier_c_iso,2000,8,250,2,sub_7,491887,61013,2.7842,0.7134,7.3117,0.0105,14656,674.37,0.1237,1
hier_c_iso,2000,8,250,2,glue,199570,25957,9.6106,6.5384,6.0349,0.0113,14656,2284.27,0.1237,1
hier_c_iso,2000,8,250,3,sub_0,491887,61013,2.7842,0.6558,7.3184,0.0128,14656,674.0,0.1358,1
hier_c_iso,2000,8,250,3,sub_1,491887,61013,2.7842,0.7131,7.3078,0.0127,14656,674.38,0.1358,1
hier_c_iso,2000,8,250,3,sub_2,491887,61013,2.7842,0.7176,7.3041,0.0124,14656,673.91,0.1358,1
hier_c_iso,2000,8,250,3,sub_3,491887,61013,2.7842,0.7128,7.3023,0.0123,14656,673.95,0.1358,1
hier_c_iso,2000,8,250,3,sub_4,491887,61013,2.7842,0.7093,7.29,0.0121,14656,674.43,0.1358,1
hier_c_iso,2000,8,250,3,sub_5,491887,61013,2.7842,0.7138,7.3027,0.0121,14656,674.11,0.1358,1
hier_c_iso,2000,8,250,3,sub_6,491887,61013,2.7842,0.7081,7.2857,0.0121,14656,674.27,0.1358,1
hier_c_iso,2000,8,250,3,sub_7,491887,61013,2.7842,0.7216,7.3099,0.0118,14656,674.3,0.1358,1
hier_c_iso,2000,8,250,3,glue,199570,25957,9.6106,6.5661,6.239,0.0116,14656,2283.96,0.1358,1
hier_c_iso,2504,2,1252,1,sub_0,2566587,320264,16.4286,2.7562,36.0582,0.0109,14656,3610.58,0.0678,1
hier_c_iso,2504,2,1252,1,sub_1,2566587,320264,16.4286,2.8529,40.8705,0.0124,14656,3610.4,0.0678,1
hier_c_iso,2504,2,1252,1,glue,233548,30563,13.212,9.9605,7.6104,0.0102,14656,3272.63,0.0678,1
hier_c_iso,2504,2,1252,2,sub_0,2566587,320264,16.4286,2.8631,40.8546,0.0108,14656,3610.47,0.0624,1
hier_c_iso,2504,2,1252,2,sub_1,2566587,320264,16.4286,2.8424,40.7239,0.0122,14656,3610.54,0.0624,1
hier_c_iso,2504,2,1252,2,glue,233548,30563,13.212,9.8533,7.6293,0.0112,14656,3272.51,0.0624,1
hier_c_iso,2504,2,1252,3,sub_0,2566587,320264,16.4286,2.8463,40.7608,0.0109,14656,3610.41,0.0634,1
hier_c_iso,2504,2,1252,3,sub_1,2566587,320264,16.4286,2.8927,40.8237,0.0123,14656,3610.47,0.0634,1
hier_c_iso,2504,2,1252,3,glue,233548,30563,13.212,9.8662,7.6315,0.0113,14656,3272.7,0.0634,1
hier_c_iso,2504,4,626,1,sub_0,1283757,160008,7.972,1.5134,21.3213,0.011,14656,1809.83,0.0838,1
hier_c_iso,2504,4,626,1,sub_1,1283757,160008,7.972,1.5304,21.2163,0.0129,14656,1809.87,0.0838,1
hier_c_iso,2504,4,626,1,sub_2,1283757,160008,7.972,1.5262,21.227,0.0154,14656,1809.96,0.0838,1
hier_c_iso,2504,4,626,1,sub_3,1283757,160008,7.972,1.5276,21.2676,0.0103,14656,1809.68,0.0838,1
hier_c_iso,2504,4,626,1,glue,237655,31073,14.7073,9.9549,7.6761,0.0099,14656,3273.45,0.0838,1
hier_c_iso,2504,4,626,2,sub_0,1283757,160008,7.972,1.4809,21.2867,0.0109,14656,1809.75,0.0818,1
hier_c_iso,2504,4,626,2,sub_1,1283757,160008,7.972,1.546,21.2868,0.0122,14656,1809.93,0.0818,1
hier_c_iso,2504,4,626,2,sub_2,1283757,160008,7.972,1.5241,21.283,0.011,14656,1809.6,0.0818,1
hier_c_iso,2504,4,626,2,sub_3,1283757,160008,7.972,1.5253,21.2692,0.0103,14656,1809.84,0.0818,1
hier_c_iso,2504,4,626,2,glue,237655,31073,14.7073,10.0093,7.6677,0.0102,14656,3273.64,0.0818,1
hier_c_iso,2504,4,626,3,sub_0,1283757,160008,7.972,1.476,21.2817,0.0111,14656,1809.77,0.081,1
hier_c_iso,2504,4,626,3,sub_1,1283757,160008,7.972,1.5389,21.276,0.0106,14656,1809.8,0.081,1
hier_c_iso,2504,4,626,3,sub_2,1283757,160008,7.972,1.5372,21.2212,0.0103,14656,1809.66,0.081,1
hier_c_iso,2504,4,626,3,sub_3,1283757,160008,7.972,1.5372,21.2751,0.0103,14656,1809.8,0.081,1
hier_c_iso,2504,4,626,3,glue,237655,31073,14.7073,9.9868,7.6238,0.0101,14656,3273.51,0.081,1
hier_c_iso,2504,8,313,1,sub_0,642342,79880,3.8036,0.8105,11.2378,0.011,14656,1034.15,0.1259,1
hier_c_iso,2504,8,313,1,sub_1,642342,79880,3.8036,0.8704,11.2105,0.0106,14656,1034.05,0.1259,1
hier_c_iso,2504,8,313,1,sub_2,642342,79880,3.8036,0.8624,11.2218,0.0102,14656,1034.11,0.1259,1
hier_c_iso,2504,8,313,1,sub_3,642342,79880,3.8036,0.8627,11.2197,0.0102,14656,1034.25,0.1259,1
hier_c_iso,2504,8,313,1,sub_4,642342,79880,3.8036,0.867,11.2039,0.0102,14656,1034.27,0.1259,1
hier_c_iso,2504,8,313,1,sub_5,642342,79880,3.8036,0.8716,11.1834,0.0113,14656,1034.17,0.1259,1
hier_c_iso,2504,8,313,1,sub_6,642342,79880,3.8036,0.8707,11.2226,0.0101,14656,1034.23,0.1259,1
hier_c_iso,2504,8,313,1,sub_7,642342,79880,3.8036,0.8629,11.2131,0.0099,14656,1034.13,0.1259,1
hier_c_iso,2504,8,313,1,glue,245868,32093,14.7563,10.0669,7.7301,0.01,14656,3272.98,0.1259,1
hier_c_iso,2504,8,313,2,sub_0,642342,79880,3.8036,0.8165,11.2344,0.0108,14656,1034.06,0.1222,1
hier_c_iso,2504,8,313,2,sub_1,642342,79880,3.8036,0.8696,11.1976,0.0105,14656,1034.23,0.1222,1
hier_c_iso,2504,8,313,2,sub_2,642342,79880,3.8036,0.8717,11.2047,0.0105,14656,1034.21,0.1222,1
hier_c_iso,2504,8,313,2,sub_3,642342,79880,3.8036,0.8678,11.1554,0.0102,14656,1034.11,0.1222,1
hier_c_iso,2504,8,313,2,sub_4,642342,79880,3.8036,0.8728,11.2114,0.0101,14656,1034.09,0.1222,1
hier_c_iso,2504,8,313,2,sub_5,642342,79880,3.8036,0.8765,11.1923,0.0102,14656,1034.27,0.1222,1
hier_c_iso,2504,8,313,2,sub_6,642342,79880,3.8036,0.881,11.2241,0.0103,14656,1034.27,0.1222,1
hier_c_iso,2504,8,313,2,sub_7,642342,79880,3.8036,0.8674,11.2093,0.0102,14656,1034.08,0.1222,1
hier_c_iso,2504,8,313,2,glue,245868,32093,14.7563,10.0894,7.698,0.0103,14656,3272.96,0.1222,1
hier_c_iso,2504,8,313,3,sub_0,642342,79880,3.8036,0.808,11.2612,0.0109,14656,1034.07,0.1216,1
hier_c_iso,2504,8,313,3,sub_1,642342,79880,3.8036,0.8732,11.2086,0.0126,14656,1034.19,0.1216,1
hier_c_iso,2504,8,313,3,sub_2,642342,79880,3.8036,0.8707,11.2266,0.0102,14656,1034.06,0.1216,1
hier_c_iso,2504,8,313,3,sub_3,642342,79880,3.8036,0.8753,11.1975,0.01,14656,1034.1,0.1216,1
hier_c_iso,2504,8,313,3,sub_4,642342,79880,3.8036,0.8768,11.1852,0.0101,14656,1033.98,0.1216,1
hier_c_iso,2504,8,313,3,sub_5,642342,79880,3.8036,0.881,11.2229,0.0101,14656,1034.2,0.1216,1
hier_c_iso,2504,8,313,3,sub_6,642342,79880,3.8036,0.8745,11.2375,0.0103,14656,1034.17,0.1216,1
hier_c_iso,2504,8,313,3,sub_7,642342,79880,3.8036,0.8799,11.2166,0.0102,14656,1034.12,0.1216,1
hier_c_iso,2504,8,313,3,glue,245868,32093,14.7563,10.1369,7.7065,0.0098,14656,3273.14,0.1216,1
hier_c_iso,3000,2,1500,1,sub_0,3203340,400241,20.6409,3.1373,45.6067,0.0101,14656,4428.81,0.0593,1
hier_c_iso,3000,2,1500,1,sub_1,3203340,400241,20.6409,3.2002,45.5699,0.0096,14656,4428.69,0.0593,1
hier_c_iso,3000,2,1500,1,glue,278608,36537,19.9053,14.1521,11.2755,0.0096,14656,4964.87,0.0593,1
hier_c_iso,3000,2,1500,2,sub_0,3203340,400241,20.6409,3.1837,45.6133,0.0102,14656,4428.81,0.0628,1
hier_c_iso,3000,2,1500,2,sub_1,3203340,400241,20.6409,3.213,45.5865,0.0098,14656,4428.69,0.0628,1
hier_c_iso,3000,2,1500,2,glue,278608,36537,19.9053,14.2638,11.3317,0.01,14656,4964.77,0.0628,1
hier_c_iso,3000,2,1500,3,sub_0,3203340,400241,20.6409,3.1667,45.5931,0.0099,14656,4428.8,0.0638,1
hier_c_iso,3000,2,1500,3,sub_1,3203340,400241,20.6409,3.205,45.7501,0.0101,14656,4428.82,0.0638,1
hier_c_iso,3000,2,1500,3,glue,278608,36537,19.9053,14.2661,11.392,0.0105,14656,4964.81,0.0638,1
hier_c_iso,3000,4,750,1,sub_0,1602090,199991,9.8563,1.7157,23.9595,0.0099,14656,2215.69,0.0778,1
hier_c_iso,3000,4,750,1,sub_1,1602090,199991,9.8563,1.727,23.7278,0.0107,14656,2215.73,0.0778,1
hier_c_iso,3000,4,750,1,sub_2,1602090,199991,9.8563,1.7247,23.7611,0.0108,14656,2215.99,0.0778,1
hier_c_iso,3000,4,750,1,sub_3,1602090,199991,9.8563,1.7189,23.7742,0.0094,14656,2215.64,0.0778,1
hier_c_iso,3000,4,750,1,glue,282886,37069,21.4205,14.3158,11.422,0.0099,14656,4965.43,0.0778,1
hier_c_iso,3000,4,750,2,sub_0,1602090,199991,9.8563,1.6997,23.9422,0.0097,14656,2215.73,0.0792,1
hier_c_iso,3000,4,750,2,sub_1,1602090,199991,9.8563,1.742,23.8353,0.0095,14656,2215.86,0.0792,1
hier_c_iso,3000,4,750,2,sub_2,1602090,199991,9.8563,1.7346,23.8555,0.0094,14656,2215.61,0.0792,1
hier_c_iso,3000,4,750,2,sub_3,1602090,199991,9.8563,1.7396,23.9463,0.0105,14656,2215.93,0.0792,1
hier_c_iso,3000,4,750,2,glue,282886,37069,21.4205,14.2684,11.4578,0.0127,14656,4965.29,0.0792,1
hier_c_iso,3000,4,750,3,sub_0,1602090,199991,9.8563,1.7068,23.9495,0.0098,14656,2215.63,0.0796,1
hier_c_iso,3000,4,750,3,sub_1,1602090,199991,9.8563,1.7244,23.7081,0.0101,14656,2215.93,0.0796,1
hier_c_iso,3000,4,750,3,sub_2,1602090,199991,9.8563,1.7354,23.851,0.0102,14656,2215.97,0.0796,1
hier_c_iso,3000,4,750,3,sub_3,1602090,199991,9.8563,1.7345,23.8166,0.0097,14656,2215.55,0.0796,1
hier_c_iso,3000,4,750,3,glue,282886,37069,21.4205,14.2329,11.3712,0.0094,14656,4965.1,0.0796,1
hier_c_iso,3000,8,375,1,sub_0,801466,99866,4.6669,0.9564,12.5234,0.0101,14656,1144.64,0.1173,1
hier_c_iso,3000,8,375,1,sub_1,801466,99866,4.6669,1.0126,12.503,0.0104,14656,1144.55,0.1173,1
hier_c_iso,3000,8,375,1,sub_2,801466,99866,4.6669,1.0083,12.4803,0.0151,14656,1144.51,0.1173,1
hier_c_iso,3000,8,375,1,sub_3,801466,99866,4.6669,1.0121,12.4782,0.0121,14656,1144.5,0.1173,1
hier_c_iso,3000,8,375,1,sub_4,801466,99866,4.6669,1.0286,12.4561,0.0101,14656,1144.59,0.1173,1
hier_c_iso,3000,8,375,1,sub_5,801466,99866,4.6669,1.0159,12.5051,0.0099,14656,1144.77,0.1173,1
hier_c_iso,3000,8,375,1,sub_6,801466,99866,4.6669,1.0055,12.5054,0.0127,14656,1144.84,0.1173,1
hier_c_iso,3000,8,375,1,sub_7,801466,99866,4.6669,1.0039,12.4812,0.0092,14656,1144.66,0.1173,1
hier_c_iso,3000,8,375,1,glue,291442,38133,21.3465,14.1703,11.4178,0.0088,14656,4965.42,0.1173,1
hier_c_iso,3000,8,375,2,sub_0,801466,99866,4.6669,0.9616,12.4989,0.01,14656,1144.64,0.1224,1
hier_c_iso,3000,8,375,2,sub_1,801466,99866,4.6669,1.0396,12.4876,0.0097,14656,1144.53,0.1224,1
hier_c_iso,3000,8,375,2,sub_2,801466,99866,4.6669,1.0113,12.4888,0.0098,14656,1144.37,0.1224,1
hier_c_iso,3000,8,375,2,sub_3,801466,99866,4.6669,1.0214,12.4932,0.0114,14656,1144.59,0.1224,1
hier_c_iso,3000,8,375,2,sub_4,801466,99866,4.6669,1.0297,12.4941,0.0097,14656,1144.44,0.1224,1
hier_c_iso,3000,8,375,2,sub_5,801466,99866,4.6669,1.0199,12.5314,0.0093,14656,1144.46,0.1224,1
hier_c_iso,3000,8,375,2,sub_6,801466,99866,4.6669,1.027,12.4806,0.0089,14656,1144.75,0.1224,1
hier_c_iso,3000,8,375,2,sub_7,801466,99866,4.6669,1.0193,12.5002,0.0094,14656,1144.57,0.1224,1
hier_c_iso,3000,8,375,2,glue,291442,38133,21.3465,14.1621,11.4416,0.0091,14656,4965.48,0.1224,1
hier_c_iso,3000,8,375,3,sub_0,801466,99866,4.6669,0.9591,12.4938,0.0101,14656,1144.79,0.1187,1
hier_c_iso,3000,8,375,3,sub_1,801466,99866,4.6669,1.0391,12.4831,0.0095,14656,1144.27,0.1187,1
hier_c_iso,3000,8,375,3,sub_2,801466,99866,4.6669,1.0227,12.4914,0.01,14656,1144.62,0.1187,1
hier_c_iso,3000,8,375,3,sub_3,801466,99866,4.6669,1.0237,12.7799,0.0114,14656,1144.38,0.1187,1
hier_c_iso,3000,8,375,3,sub_4,801466,99866,4.6669,1.0186,12.5218,0.0093,14656,1144.53,0.1187,1
hier_c_iso,3000,8,375,3,sub_5,801466,99866,4.6669,1.0292,12.4991,0.0094,14656,1144.62,0.1187,1
hier_c_iso,3000,8,375,3,sub_6,801466,99866,4.6669,1.0172,12.5106,0.0097,14656,1144.37,0.1187,1
hier_c_iso,3000,8,375,3,sub_7,801466,99866,4.6669,1.0219,12.4981,0.0094,14656,1144.36,0.1187,1
hier_c_iso,3000,8,375,3,glue,291442,38133,21.3465,14.2522,11.3918,0.0093,14656,4965.24,0.1187,1
hier_c_iso,4000,2,2000,1,sub_0,4270840,533741,29.6856,4.2015,71.8508,0.0144,14656,6128.11,0.075,1
hier_c_iso,4000,2,2000,1,sub_1,4270840,533741,29.6856,4.2728,71.3228,0.0112,14656,6128.2,0.075,1
hier_c_iso,4000,2,2000,1,glue,369108,48537,32.7047,24.5845,16.795,0.0145,14656,9000.23,0.075,1
hier_c_iso,4000,2,2000,2,sub_0,4270840,533741,29.6856,4.3111,71.2714,0.0099,14656,6127.93,0.0554,1
hier_c_iso,4000,2,2000,2,sub_1,4270840,533741,29.6856,4.3126,71.2945,0.0089,14656,6127.86,0.0554,1
hier_c_iso,4000,2,2000,2,glue,369108,48537,32.7047,24.4934,16.8497,0.0088,14656,9000.52,0.0554,1
hier_c_iso,4000,2,2000,3,sub_0,4270840,533741,29.6856,4.2764,71.685,0.0143,14656,6128.11,0.0593,1
hier_c_iso,4000,2,2000,3,sub_1,4270840,533741,29.6856,4.29,71.8001,0.0091,14656,6127.82,0.0593,1
hier_c_iso,4000,2,2000,3,glue,369108,48537,32.7047,24.6652,16.8858,0.0088,14656,9000.19,0.0593,1
hier_c_iso,4000,4,1000,1,sub_0,2135840,266741,14.3055,2.2141,37.9005,0.0091,14656,3249.58,0.0813,1
hier_c_iso,4000,4,1000,1,sub_1,2135840,266741,14.3055,2.2628,37.7974,0.0116,14656,3249.87,0.0813,1
hier_c_iso,4000,4,1000,1,sub_2,2135840,266741,14.3055,2.2731,37.8458,0.0107,14656,3249.41,0.0813,1
hier_c_iso,4000,4,1000,1,sub_3,2135840,266741,14.3055,2.2447,37.7668,0.0088,14656,3249.77,0.0813,1
hier_c_iso,4000,4,1000,1,glue,373386,49069,37.8453,24.8569,17.2779,0.0094,14656,9001.2,0.0813,1
hier_c_iso,4000,4,1000,2,sub_0,2135840,266741,14.3055,2.2339,37.817,0.0091,14656,3249.58,0.0789,1
hier_c_iso,4000,4,1000,2,sub_1,2135840,266741,14.3055,2.2475,37.7249,0.0086,14656,3249.66,0.0789,1
hier_c_iso,4000,4,1000,2,sub_2,2135840,266741,14.3055,2.263,37.7169,0.0087,14656,3249.58,0.0789,1
hier_c_iso,4000,4,1000,2,sub_3,2135840,266741,14.3055,2.292,37.6401,0.0089,14656,3249.52,0.0789,1
hier_c_iso,4000,4,1000,2,glue,373386,49069,37.8453,24.9812,16.8699,0.0087,14656,9001.4,0.0789,1
hier_c_iso,4000,4,1000,3,sub_0,2135840,266741,14.3055,2.2457,37.8714,0.0092,14656,3249.72,0.0729,1
hier_c_iso,4000,4,1000,3,sub_1,2135840,266741,14.3055,2.2899,37.8078,0.0089,14656,3249.68,0.0729,1
hier_c_iso,4000,4,1000,3,sub_2,2135840,266741,14.3055,2.2622,37.8041,0.0103,14656,3249.57,0.0729,1
hier_c_iso,4000,4,1000,3,sub_3,2135840,266741,14.3055,2.2747,37.7349,0.0088,14656,3249.32,0.0729,1
hier_c_iso,4000,4,1000,3,glue,373386,49069,37.8453,24.7294,16.7918,0.0092,14656,9001.24,0.0729,1
hier_c_iso,4000,8,500,1,sub_0,1068340,133241,6.7011,1.2373,19.8747,0.0093,14656,1749.07,0.1178,1
hier_c_iso,4000,8,500,1,sub_1,1068340,133241,6.7011,1.2626,19.7158,0.0086,14656,1749.38,0.1178,1
hier_c_iso,4000,8,500,1,sub_2,1068340,133241,6.7011,1.2772,19.7575,0.0086,14656,1748.79,0.1178,1
hier_c_iso,4000,8,500,1,sub_3,1068340,133241,6.7011,1.2569,19.7939,0.0087,14656,1748.86,0.1178,1
hier_c_iso,4000,8,500,1,sub_4,1068340,133241,6.7011,1.258,19.7675,0.0091,14656,1749.32,0.1178,1
hier_c_iso,4000,8,500,1,sub_5,1068340,133241,6.7011,1.2637,19.7342,0.0086,14656,1749.36,0.1178,1
hier_c_iso,4000,8,500,1,sub_6,1068340,133241,6.7011,1.2637,19.7024,0.0087,14656,1749.15,0.1178,1
hier_c_iso,4000,8,500,1,sub_7,1068340,133241,6.7011,1.2744,19.7548,0.0088,14656,1749.08,0.1178,1
hier_c_iso,4000,8,500,1,glue,381942,50133,37.4948,24.545,16.9087,0.0092,14656,9002.3,0.1178,1
hier_c_iso,4000,8,500,2,sub_0,1068340,133241,6.7011,1.2249,19.8171,0.0147,14656,1748.93,0.1175,1
hier_c_iso,4000,8,500,2,sub_1,1068340,133241,6.7011,1.2697,19.7389,0.0089,14656,1748.99,0.1175,1
hier_c_iso,4000,8,500,2,sub_2,1068340,133241,6.7011,1.2694,19.7462,0.0089,14656,1749.14,0.1175,1
hier_c_iso,4000,8,500,2,sub_3,1068340,133241,6.7011,1.2666,19.6478,0.0091,14656,1749.02,0.1175,1
hier_c_iso,4000,8,500,2,sub_4,1068340,133241,6.7011,1.2806,19.6908,0.0092,14656,1749.2,0.1175,1
hier_c_iso,4000,8,500,2,sub_5,1068340,133241,6.7011,1.2675,19.7203,0.009,14656,1749.04,0.1175,1
hier_c_iso,4000,8,500,2,sub_6,1068340,133241,6.7011,1.2742,19.7147,0.0091,14656,1749.11,0.1175,1
hier_c_iso,4000,8,500,2,sub_7,1068340,133241,6.7011,1.2811,19.8076,0.0092,14656,1748.96,0.1175,1
hier_c_iso,4000,8,500,2,glue,381942,50133,37.4948,24.6227,16.9292,0.009,14656,9002.4,0.1175,1
hier_c_iso,4000,8,500,3,sub_0,1068340,133241,6.7011,1.2255,19.7269,0.0144,14656,1749.22,0.113,1
hier_c_iso,4000,8,500,3,sub_1,1068340,133241,6.7011,1.2694,19.6995,0.0095,14656,1749.08,0.113,1
hier_c_iso,4000,8,500,3,sub_2,1068340,133241,6.7011,1.2693,19.6882,0.0103,14656,1749.1,0.113,1
hier_c_iso,4000,8,500,3,sub_3,1068340,133241,6.7011,1.271,19.6215,0.0087,14656,1748.93,0.113,1
hier_c_iso,4000,8,500,3,sub_4,1068340,133241,6.7011,1.2678,19.7526,0.0097,14656,1749.13,0.113,1
hier_c_iso,4000,8,500,3,sub_5,1068340,133241,6.7011,1.2787,19.7299,0.0105,14656,1749.16,0.113,1
hier_c_iso,4000,8,500,3,sub_6,1068340,133241,6.7011,1.2815,19.7817,0.0085,14656,1749.16,0.113,1
hier_c_iso,4000,8,500,3,sub_7,1068340,133241,6.7011,1.2725,19.7685,0.0089,14656,1749.15,0.113,1
hier_c_iso,4000,8,500,3,glue,381942,50133,37.4948,24.708,17.0935,0.0089,14656,9002.38,0.113,1
hier_c_iso,5000,2,2500,1,sub_0,5552630,694730,39.1217,5.7639,81.5221,0.0133,14656,7488.93,0.1096,1
hier_c_iso,5000,2,2500,1,sub_1,5552630,694730,39.1217,5.9053,80.5068,0.0091,14656,7489.43,0.1096,1
hier_c_iso,5000,2,2500,1,glue,459779,60559,54.3155,38.4215,23.3399,0.0091,14656,12859.33,0.1096,1
hier_c_iso,5000,2,2500,2,sub_0,5552630,694730,39.1217,5.907,81.2397,0.0108,14656,7489.24,0.0834,1
hier_c_iso,5000,2,2500,2,sub_1,5552630,694730,39.1217,5.8664,80.7266,0.0118,14656,7489.19,0.0834,1
hier_c_iso,5000,2,2500,2,glue,459779,60559,54.3155,38.7885,23.444,0.0085,14656,12859.36,0.0834,1
hier_c_iso,5000,2,2500,3,sub_0,5552630,694730,39.1217,5.9752,80.9755,0.0104,14656,7489.26,0.0866,1
